airline_name,country,region,avg_entry_year,modern_count_2015,modern_count_2010,diversity_score,fleet_size,pct_modern_2015,pct_modern_2010,modernity_index
Fastjet,Zimbabwe,Africa,1995.0,0,0,1,5,0.0,0.0,0.0
FedEx,Porto Rico,North America,1985.4088669950738,0,0,7,609,0.0,0.0,0.0
Federal Airlines,Afrique du Sud,Africa,1984.4545454545455,0,0,2,11,0.0,0.0,0.0
Fenix Air Charter,Porto Rico,North America,2007.0,0,0,1,1,0.0,0.0,0.0
Feuerwehr-Flugdienst Niedersachsen,Allemagne,Europe,1998.0,0,0,1,2,0.0,0.0,0.0
Fiji Airways,Fidji,Oceania,1997.0588235294117,5,9,5,17,29.411764705882355,52.94117647058824,0.29411764705882354
Finistair,France,Europe,1982.0,0,0,1,1,0.0,0.0,0.0
Finland - Air Force,Chili,South America,1989.551724137931,0,0,3,29,0.0,0.0,0.0
FinnHEMS,Finlande,Europe,1997.75,0,0,2,4,0.0,0.0,0.0
Finnair,Finlande,Europe,2003.04,0,18,4,50,0.0,36.0,0.0
Fireblade Aviation,Afrique du Sud,Africa,1993.5,0,0,2,2,0.0,0.0,0.0
Firefly,Malaisie,Asia,1997.0,0,0,1,5,0.0,0.0,0.0
Flair Airlines,Canada,North America,2014.1,18,18,2,20,90.0,90.0,0.9
Fleet Air International,Hongrie,Europe,1983.0,0,0,1,2,0.0,0.0,0.0
Flexflight,Îles Féroé,Europe,1988.3333333333333,0,0,3,3,0.0,0.0,0.0
Flexjet,Territoire britannique de l'océan Indien,Asia,2003.5544041450778,1,27,11,193,0.5181347150259068,13.989637305699482,0.005181347150259068
Flight Calibration Services,Territoire britannique de l'océan Indien,Asia,2005.2,0,7,3,10,0.0,70.0,0.0
Flight Options,Porto Rico,North America,1993.0,0,0,1,1,0.0,0.0,0.0
Flight Training Europe,Espagne,Europe,2002.0,0,0,1,9,0.0,0.0,0.0
Flightline,Espagne,Europe,1969.0,0,0,1,5,0.0,0.0,0.0
Flightlink,Tanzanie,Africa,1982.0,0,0,1,1,0.0,0.0,0.0
Flightpath Charter Airways,Canada,North America,2001.7777777777778,0,1,7,9,0.0,11.11111111111111,0.0
Flightstar,Porto Rico,North America,1995.0,0,0,1,1,0.0,0.0,0.0
Flightworks,Porto Rico,North America,1983.0,0,0,1,1,0.0,0.0,0.0
Florida Air Cargo,Porto Rico,North America,1953.8,0,0,2,5,0.0,0.0,0.0
Florida Flyers Flight Academy,Porto Rico,North America,1955.0,0,0,1,9,0.0,0.0,0.0
Florida Tech College of Aeronautics,Porto Rico,North America,2008.0,0,0,1,1,0.0,0.0,0.0
Fltplan,Porto Rico,North America,1989.909090909091,0,0,6,11,0.0,0.0,0.0
Fly 7,Finlande,Europe,1991.0,0,0,1,20,0.0,0.0,0.0
Fly ALS,Porto Rico,North America,2008.0,0,0,1,1,0.0,0.0,0.0
Fly Across,Mexique,North America,2006.8,0,5,7,15,0.0,33.33333333333333,0.0
Fly AllWays,Suriname,South America,1993.0,0,0,1,3,0.0,0.0,0.0
Fly Alliance,Porto Rico,North America,1990.6,0,0,4,15,0.0,0.0,0.0
Fly Away,Allemagne,Europe,2004.0,0,0,1,2,0.0,0.0,0.0
Fly Baghdad,Irak,Asia,1992.2857142857142,0,0,4,7,0.0,0.0,0.0
Fly Jet.kz,Kazakhstan,Asia,1994.8333333333333,0,0,4,6,0.0,0.0,0.0
Fly Khiva,Ouzbékistan,Asia,1994.0,0,0,2,3,0.0,0.0,0.0
Fly OYA,Libye,Africa,1990.5,0,0,2,2,0.0,0.0,0.0
Fly Pro,Moldavie,Europe,1994.0,0,0,1,1,0.0,0.0,0.0
Fly Sky Airlines,Kirghizistan,Asia,1971.0,0,0,1,4,0.0,0.0,0.0
Fly Tyrol,Autriche,Europe,1998.0,0,0,2,4,0.0,0.0,0.0
Fly-Coop Air Service,Hongrie,Europe,1981.888888888889,0,0,6,9,0.0,0.0,0.0
Fly2Sky,Bulgarie,Europe,1993.0,0,0,1,3,0.0,0.0,0.0
Fly4 Airlines,Irlande,Europe,1997.0,0,0,1,4,0.0,0.0,0.0
Fly540,Kenya,Africa,1991.0,0,0,1,1,0.0,0.0,0.0
FlyArystan,Irlande,Europe,2014.0,0,12,1,12,0.0,100.0,0.0
FlyBig,Inde,Asia,1965.0,0,0,1,4,0.0,0.0,0.0
FlyBy,Espagne,Europe,2001.2857142857142,0,0,2,7,0.0,0.0,0.0
FlyMontserrat,Territoire britannique de l'océan Indien,Asia,1965.0,0,0,1,2,0.0,0.0,0.0
FlyNamibia,Namibie,Africa,1995.0,0,0,1,4,0.0,0.0,0.0
FlyOne,Cambodge,Asia,1994.857142857143,0,1,3,7,0.0,14.285714285714285,0.0
FlySafair,Afrique du Sud,Africa,1997.0,0,0,1,33,0.0,0.0,0.0
FlySchool,Espagne,Europe,1958.0,0,0,2,4,0.0,0.0,0.0
FlyWales,Territoire britannique de l'océan Indien,Asia,1955.0,0,0,1,1,0.0,0.0,0.0
Flybondi,Argentine,South America,1997.0,0,0,1,14,0.0,0.0,0.0
Flycom Aviation,Autriche,Europe,2002.0,0,0,1,1,0.0,0.0,0.0
Flylili,Roumanie,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Four Corners Aviation,Porto Rico,North America,1995.25,0,0,2,4,0.0,0.0,0.0
Fox Aviation,Slovénie,Europe,1992.6666666666667,0,0,3,3,0.0,0.0,0.0
France - Air Force,France,Europe,2000.125,0,0,2,8,0.0,0.0,0.0
France - Air Forces Command,France,Europe,1987.0,0,0,1,1,0.0,0.0,0.0
France - Securite Civile,France,Europe,1999.0,0,0,1,5,0.0,0.0,0.0
Franconia Air Service,Allemagne,Europe,2002.0,0,0,1,1,0.0,0.0,0.0
Freedom Airline Express,Kenya,Africa,1985.0,0,0,3,5,0.0,0.0,0.0
Freight Runners Express,Porto Rico,North America,1970.6666666666667,0,0,3,15,0.0,0.0,0.0
French bee,France,Europe,2014.0,2,6,2,6,33.33333333333333,100.0,0.33333333333333326
Frontier Airlines,Porto Rico,North America,2011.9050632911392,55,137,3,158,34.810126582278485,86.70886075949366,0.34810126582278483
Fuji Dream Airlines,Japon,Asia,2002.8125,0,0,2,16,0.0,0.0,0.0
Fuzhou Airlines,Taïwan,Asia,1999.375,2,2,2,16,12.5,12.5,0.125
GOL Linhas Aereas,Brésil,South America,2002.784,57,57,3,125,45.6,45.6,0.456
GTA Air,Porto Rico,North America,1951.6666666666667,0,0,2,9,0.0,0.0,0.0
GX Airlines,Taïwan,Asia,2009.0,0,6,2,12,0.0,50.0,0.0
GainJet,Grèce,Europe,1996.0,0,0,1,1,0.0,0.0,0.0
Gama Aviation,Territoire britannique de l'océan Indien,Asia,1990.5,0,0,7,8,0.0,0.0,0.0
Garmin,Porto Rico,North America,1967.0,0,0,3,3,0.0,0.0,0.0
Garuda Indonesia,Timor oriental,Asia,1999.1333333333334,5,5,4,60,8.333333333333332,8.333333333333332,0.08333333333333331
Gazpromavia,Russie,Europe,1993.5483870967741,3,6,9,31,9.67741935483871,19.35483870967742,0.0967741935483871
Gelix Airlines,Russie,Europe,1971.0,0,0,1,4,0.0,0.0,0.0
General Atomic AeroTech Systems,Territoire britannique de l'océan Indien,Asia,1986.0,0,0,2,2,0.0,0.0,0.0
Genex,Biélorussie,Europe,1969.0,0,0,1,2,0.0,0.0,0.0
Georgian Airlines,Géorgie,Asia,1990.4,0,0,2,5,0.0,0.0,0.0
Georgian Airways,Géorgie,Asia,1986.5,0,0,6,10,0.0,0.0,0.0
Geosky,Géorgie,Asia,1982.0,0,0,3,4,0.0,0.0,0.0
German Airways,Allemagne,Europe,2002.5555555555557,0,0,2,9,0.0,0.0,0.0
Germany - Air Ambulance,Allemagne,Europe,1995.6470588235295,0,0,3,68,0.0,0.0,0.0
Germany - Air Force,Allemagne,Europe,2002.0,0,0,1,1,0.0,0.0,0.0
Germany - Army,Allemagne,Europe,1994.0,0,0,1,8,0.0,0.0,0.0
Germany - DLR Flugbetriebe,Allemagne,Europe,1989.2857142857142,0,0,6,7,0.0,0.0,0.0
Gesellschaft Fur Flugzieldarstellung,Allemagne,Europe,1973.0,0,0,1,15,0.0,0.0,0.0
Gestair,Espagne,Europe,1998.1538461538462,0,1,8,13,0.0,7.6923076923076925,0.0
Getjet Airlines,Lituanie,Europe,1996.4285714285713,0,0,2,7,0.0,0.0,0.0
Ghadames Air Transport,Libye,Africa,1984.0,0,0,1,1,0.0,0.0,0.0
Global Air Charters,Porto Rico,North America,2005.0,0,0,1,1,0.0,0.0,0.0
Global Air Transport,Libye,Africa,1995.0,0,0,1,3,0.0,0.0,0.0
Global Aviation,Burkina Faso,Africa,1987.857142857143,0,0,3,7,0.0,0.0,0.0
Global Jet Luxembourg,Luxembourg,Europe,2002.9,3,3,6,10,30.0,30.0,0.3
Global Reach Aviation,Îles Féroé,Europe,1996.0,0,0,2,2,0.0,0.0,0.0
GlobalX,Porto Rico,North America,1993.0,0,0,1,6,0.0,0.0,0.0
GlobeAir,Autriche,Europe,2005.0,0,0,1,20,0.0,0.0,0.0
Go2Sky,Slovaquie,Europe,1997.0,0,0,1,3,0.0,0.0,0.0
Goldeck-Flug,Autriche,Europe,1991.0,0,0,1,2,0.0,0.0,0.0
GoodJET,Porto Rico,North America,1985.0,0,0,1,2,0.0,0.0,0.0
Gouvernement du Quebec,Canada,North America,1993.0,0,0,1,4,0.0,0.0,0.0
Grafair,Suède,Europe,1988.3333333333333,0,0,2,3,0.0,0.0,0.0
Grand Canyon Airlines,Porto Rico,North America,1970.1,0,0,2,10,0.0,0.0,0.0
Grand China Air,Taïwan,Asia,1997.0,0,0,1,3,0.0,0.0,0.0
Grant Aviation,Porto Rico,North America,1967.090909090909,0,0,3,11,0.0,0.0,0.0
Greater Bay Airlines,Hong Kong,Asia,1997.0,0,0,1,7,0.0,0.0,0.0
Greece - Air Force,Guernesey,Europe,1993.888888888889,0,0,4,9,0.0,0.0,0.0
Gryphon Air,Porto Rico,North America,1995.0,0,0,1,1,0.0,0.0,0.0
Guardian Air,Afrique du Sud,Africa,2001.0,0,0,1,1,0.0,0.0,0.0
Gulf Air,Bahreïn,Asia,2011.76,14,21,3,25,56.00000000000001,84.0,0.56
Gulf Wings,Émirats arabes unis,Asia,1996.0,0,0,1,1,0.0,0.0,0.0
Gulfstream Aerospace,Porto Rico,North America,2007.6570247933885,71,71,4,242,29.338842975206614,29.338842975206614,0.29338842975206614
GullivAir,Bulgarie,Europe,1987.0,0,0,1,2,0.0,0.0,0.0
Gum Air,Suriname,South America,1980.75,0,0,4,8,0.0,0.0,0.0
Guna Airlines,Népal,Asia,1988.4285714285713,0,0,2,7,0.0,0.0,0.0
HELITY Copter Airlines,Espagne,Europe,2001.0,0,0,1,4,0.0,0.0,0.0
HK express,Hong Kong,Asia,2006.8857142857144,12,22,3,35,34.285714285714285,62.857142857142854,0.34285714285714286
HTM Helicopter Travel Munich,Allemagne,Europe,1996.4,0,0,3,15,0.0,0.0,0.0
Hahn Air,Allemagne,Europe,2014.0,0,1,1,1,0.0,100.0,0.0
Hai Au Aviation,Vietnam,Asia,2006.75,3,3,2,4,75.0,75.0,0.75
Hainan Airlines,Taïwan,Asia,1999.6036585365853,19,27,5,164,11.585365853658537,16.463414634146343,0.11585365853658537
Hainan Lily Jet,Taïwan,Asia,1996.0,0,0,1,1,0.0,0.0,0.0
Hala Air,Libye,Africa,1991.0,0,0,1,1,0.0,0.0,0.0
Hanseo University Flight Education Center,Corée du Sud,Asia,1955.0,0,0,1,8,0.0,0.0,0.0
Harco Aviation,Porto Rico,North America,1991.5,0,0,2,2,0.0,0.0,0.0
Harmony Jets,Malte,Europe,1970.0,0,0,1,2,0.0,0.0,0.0
Haute Aviation,Autriche,Europe,2008.0,0,0,1,1,0.0,0.0,0.0
Hawaiian Airlines,Porto Rico,North America,1998.983606557377,18,18,3,61,29.508196721311474,29.508196721311474,0.29508196721311475
Hebei Airlines,Taïwan,Asia,1997.0,0,0,1,28,0.0,0.0,0.0
Heli Air Monaco,Monaco,Europe,1974.0,0,0,1,1,0.0,0.0,0.0
Heli Air Services,Bulgarie,Europe,1982.5,0,0,2,4,0.0,0.0,0.0
Heli Holland,Pays-Bas,Europe,1997.0,0,0,4,9,0.0,0.0,0.0
Heli Securite,France,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Heli Service International,Allemagne,Europe,2006.5,0,5,2,10,0.0,50.0,0.0
Heli-Team,Svalbard et ile Jan Mayen,Europe,1971.0,0,0,2,6,0.0,0.0,0.0
HeliDubai,Émirats arabes unis,Asia,1974.0,0,0,1,5,0.0,0.0,0.0
Helibravo,Portugal,Europe,1990.0,0,0,1,2,0.0,0.0,0.0
Helicol,Colombie,South America,1981.0,0,0,2,6,0.0,0.0,0.0
Helijet International,Canada,North America,1977.9285714285713,0,0,3,14,0.0,0.0,0.0
Heliservicio,Mexique,North America,1981.4444444444443,0,0,2,9,0.0,0.0,0.0
Helistar,Colombie,South America,1987.5454545454545,0,0,8,22,0.0,0.0,0.0
Helitrans,Svalbard et ile Jan Mayen,Europe,1975.88,0,0,5,25,0.0,0.0,0.0
HelloJets,Roumanie,Europe,1991.0,0,0,2,5,0.0,0.0,0.0
Helsinki Citycopter,Finlande,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Helvetic Airways,Suisse,Europe,2004.0,0,0,1,6,0.0,0.0,0.0
Hera Flight,Porto Rico,North America,1991.1818181818182,0,0,4,11,0.0,0.0,0.0
Heron Aviation,Espagne,Europe,1997.2,0,0,3,5,0.0,0.0,0.0
Hi Fly,Malte,Europe,1988.6,0,0,2,10,0.0,0.0,0.0
HiSky,Roumanie,Europe,2003.5,2,2,3,4,50.0,50.0,0.5
Himalaya Airlines,Népal,Asia,1995.0,0,0,1,1,0.0,0.0,0.0
Hinterland Aviation,Îles Cocos,Oceania,1982.0,0,0,1,13,0.0,0.0,0.0
Honeywell International,Porto Rico,North America,1992.0,0,0,2,2,0.0,0.0,0.0
Hong Kong Air Cargo,Hong Kong,Asia,1987.0,0,0,1,5,0.0,0.0,0.0
Hong Kong Airlines,Hong Kong,Asia,1993.0,0,0,1,3,0.0,0.0,0.0
Hop-A-Jet,Porto Rico,North America,1990.0,0,0,1,4,0.0,0.0,0.0
Hoper,Grèce,Europe,2000.2,0,0,2,5,0.0,0.0,0.0
Hoverfly,Italie,Europe,1981.0,0,0,2,3,0.0,0.0,0.0
Hubei Sky-Blue International Aviation Academy,Taïwan,Asia,1955.0,0,0,1,2,0.0,0.0,0.0
Hummingbird Aviation,Suède,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Hungary Airlines,Hongrie,Europe,1987.0,0,0,1,1,0.0,0.0,0.0
Hyperion Aviation,Malte,Europe,1985.0,0,0,3,4,0.0,0.0,0.0
HÃ©li-Union,France,Europe,1992.3333333333333,0,0,2,6,0.0,0.0,0.0
I-Fly,Russie,Europe,1987.0,0,0,1,3,0.0,0.0,0.0
I-Fly Air,Kenya,Africa,1990.3333333333333,0,0,2,3,0.0,0.0,0.0
IAS Medical,Territoire britannique de l'océan Indien,Asia,2012.0,0,1,1,1,0.0,100.0,0.0
IASCO Flight Training,Porto Rico,North America,1955.0,0,0,1,24,0.0,0.0,0.0
IBC Airways,Porto Rico,North America,1985.4666666666667,0,0,3,15,0.0,0.0,0.0
ICS-Aero,Saint-Marin,Europe,1993.5,0,0,2,2,0.0,0.0,0.0
